mes,c_llm,c_llm_mediana,ep,ep_iid,n_itens,n_dias,d2_media,taxa_d2_sem_sinal,d3_media,taxa_d3_sem_sinal,c_llm_trunc
2024-12,0.45166666666666666,0.5,0.009025655870758905,0.004637055799875949,900,30,3.160541586073501,0.4255555555555556,3.1185185185185187,0.55,0.45166666666666666
2025-01,0.44856974921630094,0.5,0.011959414928033043,0.005356376590658273,638,30,3.1059322033898304,0.5376175548589341,2.974418604651163,0.6637931034482759,0.44856974921630094
2025-02,0.46372901678657075,0.5,0.009871187845215243,0.006422080599698342,417,27,3.0544554455445545,0.5167865707434053,2.9015151515151514,0.6870503597122302,0.46372901678657075
2025-03,0.4871900826446281,0.5,0.005769174028744453,0.004776838956087056,605,31,3.343949044585987,0.4809917355371901,3.051948051948052,0.6181818181818182,0.4871900826446281
2025-04,0.500712927756654,0.5,0.003704814104701027,0.004181236226611866,526,30,3.4232954545454546,0.6653992395437263,3.148,0.7633079847908745,0.500712927756654
2025-05,0.49311023622047245,0.5,0.003824750217261453,0.0037538267262818012,635,30,3.3072100313479624,0.49763779527559054,3.0382978723404257,0.6299212598425197,0.49311023622047245
2025-06,0.49637155297532654,0.5,0.00667533377009485,0.004263313041758034,689,30,3.3684210526315788,0.5036284470246735,3.096234309623431,0.6531204644412192,0.49637155297532654
2025-07,0.49958123953098826,0.5,0.005080617397761095,0.005081429519947346,597,31,3.36,0.6231155778894473,3.076923076923077,0.7604690117252931,0.49958123953098826
2025-08,0.5027573529411765,0.5,0.003568977124785252,0.004163631208229345,544,31,3.38728323699422,0.6819852941176471,3.1796875,0.7647058823529411,0.5027573529411765
2025-09,0.4998451053283767,0.5,0.004458920917556346,0.003618290918539899,807,30,3.29320987654321,0.5991325898389095,3.02880658436214,0.6995043370508055,0.4998451053283767
2025-10,0.5061224489795918,0.5,0.006076630609218048,0.004890876589737235,490,31,3.1951219512195124,0.6653061224489796,2.9245283018867925,0.7846938775510204,0.5061224489795918
2025-11,0.5160505836575876,0.5,0.005128039553317651,0.003686238669642264,771,29,3.368827160493827,0.5797665369649806,3.0136363636363637,0.7146562905317769,0.5160505836575876
2025-12,0.5109853528628495,0.5,0.006830937438569729,0.003642202413087257,751,31,3.2857142857142856,0.5619174434087882,3.025,0.6804260985352862,0.5109853528628495
2026-01,0.5093283582089553,0.5,0.004260765798093672,0.0028435901790693514,871,31,3.1954732510288064,0.7210103329506314,2.975,0.7703788748564868,0.5093283582089553
2026-02,0.5140577507598785,0.5,0.007638082996657049,0.0033347437736695514,658,27,3.243781094527363,0.6945288753799392,2.8523489932885906,0.7735562310030395,0.5140577507598785
2026-03,0.4931875792141952,0.5,0.003059988635114861,0.003453807524989365,789,30,3.080691642651297,0.5602027883396705,2.8411552346570397,0.6489226869455006,0.4931875792141952
2026-04,0.48629296235679215,0.5,0.0046950444995369055,0.003957844646830613,611,29,3.0329218106995883,0.6031096563011457,2.9581151832460733,0.6873977086743044,0.48629296235679215
2026-05,0.47495755517826826,0.5,0.004686088165301564,0.004354861617472067,589,30,3.085,0.6604414261460102,3.0697674418604652,0.7079796264855688,0.47495755517826826
2026-06,0.45936032863849763,0.5,0.011905408460440562,0.004352168136330998,852,30,3.0437956204379564,0.5178990610328639,3.078231292517007,0.6558098591549296,0.45936032863849763
2026-07,0.5053859964093357,0.5,0.005861633316775625,0.004706091926891362,557,31,3.1794871794871793,0.7199281867145422,2.8860759493670884,0.8581687612208259,0.5053859964093357
2026-08,0.5011627906976744,0.5,0.00903870500185688,0.003403480185408796,645,31,3.2303149606299213,0.6074935400516795,2.978021978021978,0.7193798449612403,0.5011627906976744
2026-09,0.4772727272727273,0.5,,0.01672681982259062,33,1,2.75,0.5151515151515151,2.6,0.696969696969697,0.4772727272727273
