mes,c_llm,c_llm_mediana,ep,ep_iid,n_itens,n_dias,d2_media,taxa_d2_sem_sinal,d3_media,taxa_d3_sem_sinal,c_llm_trunc
2022-12,0.49317738791423,0.5,0.004176290777871635,0.002654750578474037,513,30,3.42,0.7076023391812866,3.139344262295082,0.7621832358674464,0.49317738791423
2023-01,0.4603794642857143,0.5,0.011196934101440736,0.0051125063493610255,448,28,2.716535433070866,0.7176339285714286,2.274336283185841,0.7488839285714286,0.4603794642857143
2023-02,0.47668393782383417,0.5,0.0037564432570827005,0.002663683246458748,965,28,2.8606965174129355,0.3756476683937824,2.2315140845070425,0.4119170984455959,0.47668393782383417
2023-03,0.4912361623616236,0.5,0.0031653013352912727,0.0019396448692010637,1084,31,2.9165067178502877,0.5193726937269373,2.336470588235294,0.6079335793357934,0.4912361623616236
2023-04,0.49784110535405873,0.5,0.0067956735912217845,0.003588603091662512,579,29,3.0323624595469254,0.46632124352331605,2.6867469879518073,0.5699481865284974,0.49784110535405873
2023-05,0.50546875,0.5,0.0063195094887154605,0.0025760337666178436,800,31,3.081012658227848,0.50625,2.5517799352750807,0.61375,0.50546875
2023-06,0.540692007797271,0.5,0.009715041335426835,0.003214041229145075,1026,30,3.0851648351648353,0.4678362573099415,2.4136904761904763,0.672514619883041,0.540692007797271
2023-07,0.5513392857142857,0.5,0.007938480569400523,0.004586984614640921,560,31,3.091796875,0.5428571428571428,2.2906976744186047,0.6928571428571428,0.5513392857142857
2023-08,0.5287447257383966,0.5,0.0050578350577392805,0.0029199197884862667,948,31,3.412350597609562,0.4704641350210971,3.0069204152249136,0.6951476793248945,0.5287447257383966
2023-09,0.5205965909090909,0.5,0.004676874688208129,0.0032418582651422287,704,29,3.4945848375451263,0.6065340909090909,3.0134228187919465,0.7883522727272727,0.5205965909090909
2023-10,0.5191919191919192,0.5,0.008676300266436905,0.0035419198125132612,495,30,3.4502923976608186,0.6545454545454545,2.9916666666666667,0.7575757575757576,0.5191919191919192
2023-11,0.53839590443686,0.5,0.005263974787551317,0.003917519918517618,586,30,3.6666666666666665,0.6416382252559727,3.1666666666666665,0.7952218430034129,0.53839590443686
2023-12,0.5664976599063962,0.5,0.008801025145926348,0.004794723928540737,641,29,3.6734234234234235,0.6536661466458659,2.9583333333333335,0.8510140405616224,0.5664976599063962
2024-01,0.5446750902527075,0.5,0.00731952203146904,0.004315971373266364,554,31,3.5591397849462365,0.8330324909747292,2.8536585365853657,0.9268953068592057,0.5446750902527075
2024-02,0.5356415478615071,0.5,0.006901035264043385,0.004141333336900344,491,28,3.558139534883721,0.7372708757637475,2.7868852459016393,0.8757637474541752,0.5356415478615071
2024-03,0.5311032863849765,0.5,0.006043992501884108,0.003803393514481026,639,31,3.3663793103448274,0.6384976525821596,2.805084745762712,0.8169014084507042,0.5311032863849765
2024-04,0.5131375579598145,0.5,0.003781075047382843,0.0028472427758165202,647,30,3.326923076923077,0.598145285935085,3.035928143712575,0.7418856259659969,0.5131375579598145
2024-05,0.4962467362924282,0.5,0.005399388812524494,0.0025937709720585565,766,30,2.969208211143695,0.5548302872062664,2.581218274111675,0.7428198433420365,0.4962467362924282
2024-06,0.500968992248062,0.5,0.003803642788217064,0.0020773121062508896,903,30,3.0080321285140563,0.4485049833887043,2.4792176039119806,0.5470653377630121,0.500968992248062
2024-07,0.5007704160246533,0.5,0.004010474880744896,0.002670686382121553,649,30,2.878787878787879,0.6440677966101694,2.377551020408163,0.6979969183359014,0.5007704160246533
2024-08,0.5061761546723953,0.5,0.004807655913889141,0.0022548002199769992,931,31,3.291746641074856,0.44038668098818473,2.886740331491713,0.611170784103115,0.5061761546723953
2024-09,0.5024570024570024,0.5,0.001843804646828218,0.002256643815516338,814,30,3.325,0.6560196560196561,2.921985815602837,0.8267813267813268,0.5024570024570024
