data,DU_30,DU_60,DU_90,DU_120,DU_180,DU_360,DU_720,DU_1080,DU_1800
2022-03-10,,1715562.0,,,,,,,
2022-03-11,,1724391.0,,,,,,,
2022-03-14,,1722640.0,,,,,,,
2022-03-15,,1726594.0,,,,,,,
2022-03-16,,1721286.0,,,,,,,
2022-03-17,,1729754.0,,,,,,,
2022-03-18,,1718275.0,,,,,,,
2022-03-21,,1709619.0,,,,,,,
2022-03-22,,1722310.0,,,,,,,
2022-03-23,,1725794.0,,,,,,,
2022-03-24,,1729202.0,,,,,,,
2022-03-25,,1721506.0,,,,,,,
2022-03-28,,1727420.0,,,,,,,
2022-03-29,,1817036.0,,,,,,,
2022-03-30,,1748588.0,,,,,,,
2022-03-31,,1745526.0,,,,,,,
2022-04-01,,1764830.0,,,0.0555,,,,
2022-04-04,,1759851.0,,,,,,,
2022-04-05,,1765060.0,,,,,,,
2022-04-06,,1766412.0,,,,,,,
2022-04-07,,1768672.0,,,,,,,
2022-04-08,,1771770.0,,,,,,,
2022-04-11,,1757752.0,,,,,,,
2022-04-12,,1710268.0,,,,,,,
2022-04-13,,1781136.0,,,,,,,
2022-04-14,,1781340.0,,,,,,,
2022-04-18,,1739500.0,,,,,,,
2022-04-19,,1776851.0,,,,,,,
2022-04-20,,1752820.0,,,,,,,
2022-04-22,,1757335.0,,,,,,,
2022-04-25,,1747994.0,,,,,,,
2022-04-26,,1766239.0,,,,,,,
2022-04-27,,1773797.0,,,,,,,
2022-04-28,,1771344.0,,,,,,,
2022-04-29,,1780472.0,,,,,,,
2022-05-01,,,,,0.1663,,,,
2022-05-02,,1791960.0,,,,,,,
2022-05-03,,1805596.0,,,,,,,
2022-05-04,,1810872.0,,,,,,,
2022-05-05,,1802555.0,,,,,,,
2022-05-06,,1815107.0,,,,,,,
2022-05-09,,1808913.0,,,,,,,
2022-05-10,,1811852.0,,,,,,,
2022-05-11,,1823224.0,,,,,,,
2022-05-12,,1830413.0,,,,,,,
2022-05-13,,1824203.0,,,,,,,
2022-05-16,,1817148.0,,,,,,,
2022-05-17,,1826851.0,,,,,,,
2022-05-18,,1830144.0,,,,,,,
2022-05-19,,1832113.0,,,,,,,
2022-05-20,,1811347.0,,,,,,,
2022-05-23,,1802484.0,,,,,,,
2022-05-24,,1816908.0,,,,,,,
2022-05-25,,1814358.0,,,,,,,
2022-05-26,,1819267.0,,,,,,,
2022-05-27,,1830473.0,,,,,,,
2022-05-30,,1824896.0,,,,,,,
2022-05-31,,1833713.0,,,,,,,
2022-06-01,,1850823.0,,,0.1484,,,,
2022-06-02,,1838492.0,,,,,,,
2022-06-03,,1854610.0,,,,,,,
2022-06-06,,1843579.0,,,,,,,
2022-06-07,,1857290.0,,,,,,,
2022-06-08,,1864278.0,,,,,,,
2022-06-09,,1857408.0,,,,,,,
2022-06-10,,1851448.0,,,,,,,
2022-06-13,,1851617.0,,,,,,,
2022-06-14,,1870398.0,,,,,,,
2022-06-15,,1867095.0,,,,,,,
2022-06-17,,1867851.0,,,,,,,
2022-06-20,,1842429.0,,,,,,,
2022-06-21,,1855262.0,,,,,,,
2022-06-22,,1863719.0,,,,,,,
2022-06-23,,1867910.0,,,,,,,
2022-06-24,,1866060.0,,,,,,,
2022-06-27,,1860817.0,,,,,,,
2022-06-28,,1872520.0,,,,,,,
2022-06-29,,1872868.0,,,,,,,
2022-06-30,,1881678.0,,,,,,,
2022-07-01,,1897061.0,,,0.1631,,,,
2022-07-04,,1892295.0,,,,,,,
2022-07-05,,1895403.0,,,,,,,
2022-07-06,,1903536.0,,,,,,,
2022-07-07,,1909337.0,,,,,,,
2022-07-08,,1907731.0,,,,,,,
2022-07-11,,1890087.0,,,,,,,
2022-07-12,,1903582.0,,,,,,,
2022-07-13,,1912193.0,,,,,,,
2022-07-14,,1914887.0,,,,,,,
2022-07-15,,1900323.0,,,,,,,
2022-07-18,,1906771.0,,,,,,,
2022-07-19,,1964573.0,,,,,,,
2022-07-20,,1895759.0,,,,,,,
2022-07-21,,1904786.0,,,,,,,
2022-07-22,,1911246.0,,,,,,,
2022-07-25,,1902726.0,,,,,,,
2022-07-26,,1912970.0,,,,,,,
2022-07-27,,1921378.0,,,,,,,
2022-07-28,,1919100.0,,,,,,,
2022-07-29,,1905259.0,,,,,,,
2022-08-01,,1919809.0,,,0.2409,,,,
2022-08-02,,1933554.0,,,,,,,
2022-08-03,,1937597.0,,,,,,,
2022-08-04,,1943029.0,,,,,,,
2022-08-05,,1939304.0,,,,,,,
2022-08-08,,1933370.0,,,,,,,
2022-08-09,,1880635.0,,,,,,,
2022-08-10,,1930637.0,,,,,,,
2022-08-11,,1938459.0,,,,,,,
2022-08-12,,1921261.0,,,,,,,
2022-08-15,,1913955.0,,,,,,,
2022-08-16,,1947831.0,,,,,,,
2022-08-17,,1950781.0,,,,,,,
2022-08-18,,1950874.0,,,,,,,
2022-08-19,,1935400.0,,,,,,,
2022-08-22,,1927567.0,,,,,,,
2022-08-23,,1940643.0,,,,,,,
2022-08-24,,1946045.0,,,,,,,
2022-08-25,,1934845.0,,,,,,,
2022-08-26,,1943943.0,,,,,,,
2022-08-29,,1918576.0,,,,,,,
2022-08-30,,1954356.0,,,,,,,
2022-08-31,,1967526.0,,,,,,,
2022-09-01,,1971415.0,,,0.1805,,,,
2022-09-02,,1978996.0,,,,,,,
2022-09-05,,1946857.0,,,,,,,
2022-09-06,,1972705.0,,,,,,,
2022-09-08,,1973748.0,,,,,,,
2022-09-09,,1975575.0,,,,,,,
2022-09-12,,1962854.0,,,,,,,
2022-09-13,,1965831.0,,,,,,,
2022-09-14,,1984798.0,,,,,,,
2022-09-15,,1975517.0,,,,,,,
2022-09-16,,1982836.0,,,,,,,
2022-09-19,,1974285.0,,,,,,,
2022-09-20,,1961864.0,,,,,,,
2022-09-21,,1974130.0,,,,,,,
2022-09-22,,1968473.0,,,,,,,
2022-09-23,,1973440.0,,,,,,,
2022-09-26,,1967822.0,,,,,,,
2022-09-27,,1978576.0,,,,,,,
2022-09-28,,1979950.0,,,,,,,
2022-09-29,,2003833.0,,,,,,,
2022-09-30,,2005408.0,,,,,,,
2022-10-01,,,,,0.1494,,,,
2022-10-03,,2007522.0,,,,,,,
2022-10-04,,2017085.0,,,,,,,
2022-10-05,,2018219.0,,,,,,,
2022-10-06,,2011838.0,,,,,,,
2022-10-07,,2015077.0,,,,,,,
2022-10-10,,1985490.0,,,,,,,
2022-10-11,,2005569.0,,,,,,,
2022-10-13,,2002882.0,,,,,,,
2022-10-14,,2006313.0,,,,,,,
2022-10-17,,1996235.0,,,,,,,
2022-10-18,,2007711.0,,,,,,,
2022-10-19,,2005714.0,,,,,,,
2022-10-20,,1974496.0,,,,,,,
2022-10-21,,1994280.0,,,,,,,
2022-10-24,,1991182.0,,,,,,,
2022-10-25,,1994697.0,,,,,,,
2022-10-26,,1999968.0,,,,,,,
2022-10-27,,1998785.0,,,,,,,
2022-10-28,,2011718.0,,,,,,,
2022-10-31,,2002912.0,,,,,,,
2022-11-01,,2017022.0,,,0.1507,,,,
2022-11-03,,2015314.0,,,,,,,
2022-11-04,,2022593.0,,,,,,,
2022-11-07,,1999411.0,,,,,,,
2022-11-08,,2021797.0,,,,,,,
2022-11-09,,2020890.0,,,,,,,
2022-11-10,,2002926.0,,,,,,,
2022-11-11,,2021362.0,,,,,,,
2022-11-14,,2015671.0,,,,,,,
2022-11-16,,2018526.0,,,,,,,
2022-11-17,,2023976.0,,,,,,,
2022-11-18,,2016080.0,,,,,,,
2022-11-21,,2008734.0,,,,,,,
2022-11-22,,2028454.0,,,,,,,
2022-11-23,,2036529.0,,,,,,,
2022-11-24,,2033266.0,,,,,,,
2022-11-25,,2026626.0,,,,,,,
2022-11-28,,2020405.0,,,,,,,
2022-11-29,,2034923.0,,,,,,,
2022-11-30,,2046015.0,,,,,,,
2022-12-01,,2049163.0,,,0.2072,,,,
2022-12-02,,2067547.0,,,,,,,
2022-12-05,,2073463.0,,,,,,,
2022-12-06,,2060904.0,,,,,,,
2022-12-07,,2002077.0,,,,,,,
2022-12-08,,2072731.0,,,,,,,
2022-12-09,,2070641.0,,,,,,,
2022-12-12,,2032102.0,,,,,,,
2022-12-13,,2065349.0,,,,,,,
2022-12-14,,2072545.0,,,,,,,
2022-12-15,,2063864.0,,,,,,,
2022-12-16,,2072206.0,,,,,,,
2022-12-19,,2067763.0,,,,,,,
2022-12-20,,2045991.0,,,,,,,
2022-12-21,,2055684.0,,,,,,,
2022-12-22,,2062564.0,,,,,,,
2022-12-23,,2067333.0,,,,,,,
2022-12-26,,2065314.0,,,,,,,
2022-12-27,,2078235.0,,,,,,,
2022-12-28,,2082575.0,,,,,,,
2022-12-29,,2099573.0,,,,,,,
2022-12-30,,2098247.0,,,,,,,
2023-01-01,,,,,0.2081,,,,
2023-01-02,,2098424.0,,,,,,,
2023-01-03,,2118181.0,,,,,,,
2023-01-04,,2127308.0,,,,,,,
2023-01-05,,2124251.0,,,,,,,
2023-01-06,,2121838.0,,,,,,,
2023-01-09,,2106278.0,,,,,,,
2023-01-10,,2101789.0,,,,,,,
2023-01-11,,2106556.0,,,,,,,
2023-01-12,,2087481.0,,,,,,,
2023-01-13,,2097790.0,,,,,,,
2023-01-16,,2092110.0,,,,,,,
2023-01-17,,2096955.0,,,,,,,
2023-01-18,,2105700.0,,,,,,,
2023-01-19,,2101846.0,,,,,,,
2023-01-20,,2078706.0,,,,,,,
2023-01-23,,2086395.0,,,,,,,
2023-01-24,,2084324.0,,,,,,,
2023-01-25,,2078695.0,,,,,,,
2023-01-26,,2087017.0,,,,,,,
2023-01-27,,2089520.0,,,,,,,
2023-01-30,,2082625.0,,,,,,,
2023-01-31,,2074949.0,,,,,,,
2023-02-01,,2092608.0,,,0.083,,,,
2023-02-02,,2098231.0,,,,,,,
2023-02-03,,2096584.0,,,,,,,
2023-02-06,,2093907.0,,,,,,,
2023-02-07,,2081602.0,,,,,,,
2023-02-08,,2105705.0,,,,,,,
2023-02-09,,2107923.0,,,,,,,
2023-02-10,,2099087.0,,,,,,,
2023-02-13,,2103619.0,,,,,,,
2023-02-14,,2109390.0,,,,,,,
2023-02-15,,2106832.0,,,,,,,
2023-02-16,,2109345.0,,,,,,,
2023-02-17,,2097669.0,,,,,,,
2023-02-22,,2090161.0,,,,,,,
2023-02-23,,2098379.0,,,,,,,
2023-02-24,,2095891.0,,,,,,,
2023-02-27,,2087019.0,,,,,,,
2023-02-28,,2104563.0,,,,,,,
2023-03-01,,2121140.0,,,0.2392,,,,
2023-03-02,,2125538.0,,,,,,,
2023-03-03,,2132332.0,,,,,,,
2023-03-06,,2129795.0,,,,,,,
2023-03-07,,2138980.0,,,,,,,
2023-03-08,,2142589.0,,,,,,,
2023-03-09,,2131563.0,,,,,,,
2023-03-10,,2142749.0,,,,,,,
2023-03-13,,2146077.0,,,,,,,
2023-03-14,,2155671.0,,,,,,,
2023-03-15,,2152118.0,,,,,,,
2023-03-16,,2156945.0,,,,,,,
2023-03-17,,2161181.0,,,,,,,
2023-03-20,,2139153.0,,,,,,,
2023-03-21,,2171280.0,,,,,,,
2023-03-22,,2169013.0,,,,,,,
2023-03-23,,2173331.0,,,,,,,
2023-03-24,,2158135.0,,,,,,,
2023-03-27,,2177692.0,,,,,,,
2023-03-28,,2185715.0,,,,,,,
2023-03-29,,2192577.0,,,,,,,
2023-03-30,,2193055.0,,,,,,,
2023-03-31,,2196330.0,,,,,,,
2023-04-01,,,,,0.0821,,,,
2023-04-03,,2197303.0,,,,,,,
2023-04-04,,2209841.0,,,,,,,
2023-04-05,,2206198.0,,,,,,,
2023-04-06,,2211339.0,,,,,,,
2023-04-10,,2186922.0,,,,,,,
2023-04-11,,2205832.0,,,,,,,
2023-04-12,,2210769.0,,,,,,,
2023-04-13,,2216369.0,,,,,,,
2023-04-14,,2215110.0,,,,,,,
2023-04-17,,2201973.0,,,,,,,
2023-04-18,,2211046.0,,,,,,,
2023-04-19,,2212014.0,,,,,,,
2023-04-20,,2192627.0,,,,,,,
2023-04-24,,2187707.0,,,,,,,
2023-04-25,,2188465.0,,,,,,,
2023-04-26,,2189429.0,,,,,,,
2023-04-27,,2194445.0,,,,,,,
2023-04-28,,2196867.0,,,,,,,
2023-05-01,,,,,0.2147,,,,
2023-05-02,,2195735.0,,,,,,,
2023-05-03,,2212725.0,,,,,,,
2023-05-04,,2220018.0,,,,,,,
2023-05-05,,2214971.0,,,,,,,
2023-05-08,,2214971.0,,,,,,,
2023-05-09,,2225519.0,,,,,,,
2023-05-10,,2219467.0,,,,,,,
2023-05-11,,2225357.0,,,,,,,
2023-05-12,,2231383.0,,,,,,,
2023-05-15,,2220630.0,,,,,,,
2023-05-16,,2229992.0,,,,,,,
2023-05-17,,2233402.0,,,,,,,
2023-05-18,,2233195.0,,,,,,,
2023-05-19,,2222780.0,,,,,,,
2023-05-22,,2194131.0,,,,,,,
2023-05-23,,2222127.0,,,,,,,
2023-05-24,,2228876.0,,,,,,,
2023-05-25,,2226205.0,,,,,,,
2023-05-26,,2232351.0,,,,,,,
2023-05-29,,2229577.0,,,,,,,
2023-05-30,,2244650.0,,,,,,,
2023-05-31,,2248518.0,,,,,,,
2023-06-01,,2269383.0,,,0.1799,,,,
2023-06-02,,2278289.0,,,,,,,
2023-06-05,,2272435.0,,,,,,,
2023-06-06,,2283441.0,,,,,,,
2023-06-07,,2281148.0,,,,,,,
2023-06-09,,2269316.0,,,,,,,
2023-06-12,,2261675.0,,,,,,,
2023-06-13,,2270503.0,,,,,,,
2023-06-14,,2277427.0,,,,,,,
2023-06-15,,2251071.0,,,,,,,
2023-06-16,,2277604.0,,,,,,,
2023-06-19,,2271477.0,,,,,,,
2023-06-20,,2251667.0,,,,,,,
2023-06-21,,2256423.0,,,,,,,
2023-06-22,,2263240.0,,,,,,,
2023-06-23,,2258213.0,,,,,,,
2023-06-26,,2249454.0,,,,,,,
2023-06-27,,2270129.0,,,,,,,
2023-06-28,,2276453.0,,,,,,,
2023-06-29,,2293161.0,,,,,,,
2023-06-30,,2313385.0,,,,,,,
2023-07-01,,,,,0.1581,,,,
2023-08-01,,,,,0.216,,,,
2023-09-01,,,,,0.113,,,,
2023-10-01,,,,,0.1056,,,,
2023-11-01,,,,,0.0775,,,,
2023-12-01,,,,,0.069,,,,
2024-01-01,,,,,0.0875,,,,
2024-02-01,,,,,0.0079,,,,
2024-03-01,,,,,0.0331,,,,
2024-04-01,,,,,0.1023,,,,
2024-05-01,,,,,0.087,,,,
2024-06-01,,,,,0.0365,,,,
2024-07-01,,,,,0.0739,,,,
2024-08-01,,,,,0.0707,,,,
2024-09-01,,,,,0.0675,,,,
2024-10-01,,,,,0.0977,,,,
2024-11-01,,,,,0.0649,,,,
2024-12-01,,,,,0.0822,,,,
2025-01-01,,,,,0.169,,,,
2025-02-01,,,,,0.1324,,,,
2025-03-01,,,,,0.1092,,,,
2025-04-01,,,,,0.1689,,,,
2025-05-01,,,,,0.1712,,,,
2025-06-01,,,,,0.1699,,,,
2025-07-01,,,,,0.1758,,,,
2025-08-01,,,,,0.1722,,,,
2025-09-01,,,,,0.1742,,,,
2025-10-01,,,,,0.1758,,,,
2025-11-01,,,,,0.1634,,,,
2025-12-01,,,,,0.1742,,,,
2026-01-01,,,,,0.1718,,,,
